DOY,DOW,year,hour,year_time,year_day,E_V_m_Wank,E_V_m_Wank_valid_obs,Wind_m_s_Wank,NOX_ug_m3_Wank,Vis_km_Wank,temp_no_seasonality
12,4,1977,19,1977.0350456621,1977.03287671233,146,1,4.1,3.2,1,-2.71856060606061
12,4,1977,20,1977.03515981735,1977.03287671233,NaN,0,4.4,3.3,2.18,-2.71856060606061
12,4,1977,21,1977.0352739726,1977.03287671233,166,1,3.9,3.4,3.61,-3.01856060606061
12,4,1977,22,1977.03538812785,1977.03287671233,152,1,2.8,3.4,4.05,-3.11856060606061
12,4,1977,23,1977.0355022831,1977.03287671233,138,1,2.5,3.3,6.8,-3.31856060606061
13,5,1977,0,1977.03561643836,1977.03561643836,129,1,2.2,3.3,12.13,-4.71596958174905
13,5,1977,1,1977.03573059361,1977.03561643836,132,1,2.3,3.5,8.18,-4.81596958174905
13,5,1977,2,1977.03584474886,1977.03561643836,130,1,2.1,3.5,2.24,-4.81596958174905
13,5,1977,3,1977.03595890411,1977.03561643836,112,1,1.5,3.2,3.38,-4.71596958174905
13,5,1977,4,1977.03607305936,1977.03561643836,99,1,1.4,2.7,10.24,-4.51596958174905
13,5,1977,5,1977.03618721461,1977.03561643836,134,1,1.2,2.5,14.2,-4.41596958174905
13,5,1977,6,1977.03630136986,1977.03561643836,160,1,1.5,2.7,8.02,-4.41596958174905
13,5,1977,7,1977.03641552511,1977.03561643836,149,1,2.4,2.9,4.13,-4.71596958174905
13,5,1977,8,1977.03652968037,1977.03561643836,157,1,2.9,2.4,3.91,-5.61596958174905
13,5,1977,9,1977.03664383562,1977.03561643836,167,1,3.3,2,2.51,-7.01596958174905
13,5,1977,10,1977.03675799087,1977.03561643836,159,1,3.3,2,1,-7.41596958174905
13,5,1977,11,1977.03687214612,1977.03561643836,150,1,2.8,1.7,1.8,-7.21596958174905
13,5,1977,12,1977.03698630137,1977.03561643836,142,1,2.1,1.6,3.62,-6.71596958174905
13,5,1977,13,1977.03710045662,1977.03561643836,156,1,1.7,1.4,7.96,-6.61596958174905
13,5,1977,14,1977.03721461187,1977.03561643836,151,1,1.8,1.4,15.05,-6.51596958174905
13,5,1977,15,1977.03732876712,1977.03561643836,108,1,1.7,NaN,20.43,-6.51596958174905
13,5,1977,16,1977.03744292237,1977.03561643836,79,1,1.8,NaN,26.43,-7.21596958174905
13,5,1977,17,1977.03755707763,1977.03561643836,72,1,2.8,NaN,27.76,-7.91596958174905
13,5,1977,18,1977.03767123288,1977.03561643836,79,1,2.7,NaN,25.42,-8.01596958174905
13,5,1977,19,1977.03778538813,1977.03561643836,95,1,2,NaN,32.21,-7.91596958174905
13,5,1977,20,1977.03789954338,1977.03561643836,106,1,2,NaN,37.06,-7.21596958174905
13,5,1977,21,1977.03801369863,1977.03561643836,111,1,2.5,NaN,38.27,-7.11596958174905
13,5,1977,22,1977.03812785388,1977.03561643836,129,1,3,NaN,44.98,-6.91596958174905
13,5,1977,23,1977.03824200913,1977.03561643836,142,1,3.5,NaN,52.94,-5.91596958174905
14,6,1977,0,1977.03835616438,1977.03835616438,102,1,4.8,NaN,60.62,-4.93674242424242
14,6,1977,1,1977.03847031963,1977.03835616438,97,0,6.4,NaN,65.76,-4.53674242424242
14,6,1977,2,1977.03858447489,1977.03835616438,91,0,6.2,NaN,68.78,-3.93674242424242
14,6,1977,3,1977.03869863014,1977.03835616438,87,1,5,NaN,74.43,-2.73674242424242
14,6,1977,4,1977.03881278539,1977.03835616438,79,1,4.8,NaN,80.54,-1.53674242424242
14,6,1977,5,1977.03892694064,1977.03835616438,73,1,4.3,NaN,84.13,-0.936742424242424
14,6,1977,6,1977.03904109589,1977.03835616438,72,1,3.8,NaN,85.07,-0.436742424242424
14,6,1977,7,1977.03915525114,1977.03835616438,71,1,4.9,NaN,84.12,-0.236742424242424
14,6,1977,8,1977.03926940639,1977.03835616438,72,1,4.8,NaN,81.62,-0.136742424242424
14,6,1977,9,1977.03938356164,1977.03835616438,74,1,4,NaN,81.6,0.163257575757576
14,6,1977,10,1977.0394977169,1977.03835616438,66,1,3.9,NaN,82.74,0.363257575757576
14,6,1977,11,1977.03961187215,1977.03835616438,66,1,3.5,NaN,83.17,0.463257575757576
14,6,1977,12,1977.0397260274,1977.03835616438,83,1,3.7,NaN,83.61,0.463257575757576
14,6,1977,13,1977.03984018265,1977.03835616438,84,1,4.7,NaN,81.9,-0.0367424242424237
14,6,1977,14,1977.0399543379,1977.03835616438,79,1,4.4,NaN,81.15,0.0632575757575764
14,6,1977,15,1977.04006849315,1977.03835616438,75,1,3.3,NaN,81.33,-0.136742424242424
14,6,1977,16,1977.0401826484,1977.03835616438,64,1,3.9,NaN,81.17,-1.03674242424242
14,6,1977,17,1977.04029680365,1977.03835616438,250,1,3.2,NaN,55.18,-1.93674242424242
14,6,1977,18,1977.0404109589,1977.03835616438,449,0,2.3,NaN,19.98,-2.83674242424242
14,6,1977,19,1977.04052511416,1977.03835616438,NaN,0,3.2,NaN,6.52,-3.43674242424242
14,6,1977,20,1977.04063926941,1977.03835616438,362,0,3.5,NaN,2.78,-3.83674242424242
14,6,1977,21,1977.04075342466,1977.03835616438,348,0,2.4,NaN,4.19,-3.73674242424242
14,6,1977,22,1977.04086757991,1977.03835616438,239,1,1.7,NaN,6.71,-3.23674242424242
14,6,1977,23,1977.04098173516,1977.03835616438,143,1,1.5,NaN,7.99,-3.23674242424242
15,7,1977,0,1977.04109589041,1977.04109589041,NaN,0,1.9,NaN,8.44,-3.21856060606061
15,7,1977,1,1977.04121004566,1977.04109589041,114,1,2.9,NaN,7.38,-3.41856060606061
15,7,1977,2,1977.04132420091,1977.04109589041,118,1,2.5,NaN,4.31,-3.71856060606061
15,7,1977,3,1977.04143835616,1977.04109589041,83,1,2,NaN,12.32,-3.91856060606061
15,7,1977,4,1977.04155251142,1977.04109589041,39,1,2.8,NaN,30.37,-4.01856060606061
15,7,1977,5,1977.04166666667,1977.04109589041,35,1,3.5,NaN,47.9,-4.31856060606061
15,7,1977,6,1977.04178082192,1977.04109589041,38,1,4.1,NaN,52.3,-4.41856060606061
15,7,1977,7,1977.04189497717,1977.04109589041,48,1,3.7,NaN,32.99,-4.41856060606061
15,7,1977,8,1977.04200913242,1977.04109589041,66,1,3.7,NaN,24.6,-4.71856060606061
15,7,1977,9,1977.04212328767,1977.04109589041,86,1,3.1,NaN,26.58,-4.71856060606061
15,7,1977,10,1977.04223744292,1977.04109589041,157,1,3.1,NaN,17.87,-4.81856060606061
15,7,1977,11,1977.04235159817,1977.04109589041,216,1,4.4,NaN,13.69,-4.71856060606061
15,7,1977,12,1977.04246575342,1977.04109589041,98,1,4.3,NaN,27.89,-4.81856060606061
15,7,1977,13,1977.04257990868,1977.04109589041,101,1,4.7,NaN,39.38,-4.91856060606061
15,7,1977,14,1977.04269406393,1977.04109589041,105,1,4.4,NaN,33.8,-4.91856060606061
15,7,1977,15,1977.04280821918,1977.04109589041,106,1,3.5,NaN,22.96,-5.41856060606061
15,7,1977,16,1977.04292237443,1977.04109589041,101,1,4.2,NaN,21.95,-5.91856060606061
15,7,1977,17,1977.04303652968,1977.04109589041,96,1,4.7,NaN,15.95,-6.01856060606061
15,7,1977,18,1977.04315068493,1977.04109589041,115,1,3.8,NaN,2.31,-6.01856060606061
15,7,1977,19,1977.04326484018,1977.04109589041,133,1,3.2,NaN,5.11,-6.21856060606061
15,7,1977,20,1977.04337899543,1977.04109589041,110,1,3.4,NaN,21.16,-6.21856060606061
15,7,1977,21,1977.04349315068,1977.04109589041,71,1,3.5,NaN,36.12,-6.21856060606061
15,7,1977,22,1977.04360730594,1977.04109589041,71,1,3.3,NaN,34.96,-6.21856060606061
15,7,1977,23,1977.04372146119,1977.04109589041,66,1,3.5,NaN,30.2,-6.41856060606061
16,1,1977,0,1977.04383561644,1977.04383561644,62,1,3.5,NaN,34.57,-5.05151515151515
16,1,1977,1,1977.04394977169,1977.04383561644,58,1,3.6,NaN,40.32,-4.85151515151515
16,1,1977,2,1977.04406392694,1977.04383561644,64,1,4,NaN,33.2,-4.55151515151515
16,1,1977,3,1977.04417808219,1977.04383561644,68,1,4,NaN,25.34,-4.45151515151515
16,1,1977,4,1977.04429223744,1977.04383561644,112,1,3.5,NaN,13.55,-4.45151515151515
16,1,1977,5,1977.04440639269,1977.04383561644,132,1,3.2,NaN,1.64,-4.45151515151515
16,1,1977,6,1977.04452054795,1977.04383561644,150,1,2.8,NaN,1,-4.25151515151515
16,1,1977,7,1977.0446347032,1977.04383561644,162,1,2.8,NaN,1,-4.05151515151515
16,1,1977,8,1977.04474885845,1977.04383561644,99,1,2.7,NaN,1,-3.75151515151515
16,1,1977,9,1977.0448630137,1977.04383561644,114,1,2.4,NaN,1.09,-3.15151515151515
16,1,1977,10,1977.04497716895,1977.04383561644,201,1,2.7,NaN,1.09,-2.45151515151515
16,1,1977,11,1977.0450913242,1977.04383561644,246,1,3,NaN,1,-1.65151515151515
16,1,1977,12,1977.04520547945,1977.04383561644,272,0,4.7,NaN,1,-1.95151515151515
16,1,1977,13,1977.0453196347,1977.04383561644,223,0,6.4,NaN,1.22,-3.55151515151515
16,1,1977,14,1977.04543378995,1977.04383561644,203,0,5.6,NaN,2.03,-4.45151515151515
16,1,1977,15,1977.04554794521,1977.04383561644,232,1,4.9,NaN,1.8,-4.55151515151515
16,1,1977,16,1977.04566210046,1977.04383561644,NaN,0,5.1,NaN,1,-4.55151515151515
16,1,1977,17,1977.04577625571,1977.04383561644,446,0,5.4,NaN,1,-4.25151515151515
16,1,1977,18,1977.04589041096,1977.04383561644,275,0,4.7,NaN,2.72,-3.85151515151515
16,1,1977,19,1977.04600456621,1977.04383561644,104,1,3.5,NaN,9.22,-3.85151515151515
16,1,1977,20,1977.04611872146,1977.04383561644,135,1,2.8,NaN,11.41,-3.85151515151515
16,1,1977,21,1977.04623287671,1977.04383561644,161,1,3.3,NaN,5.5,-3.65151515151515
16,1,1977,22,1977.04634703196,1977.04383561644,140,1,3.6,NaN,1.73,-3.55151515151515
16,1,1977,23,1977.04646118721,1977.04383561644,124,1,3.5,NaN,1.47,-3.45151515151515
17,2,1977,0,1977.04657534247,1977.04657534247,53,1,4.7,NaN,6.6,-4.57159090909091
17,2,1977,1,1977.04668949772,1977.04657534247,53,1,4.8,NaN,6.35,-5.77159090909091
17,2,1977,2,1977.04680365297,1977.04657534247,NaN,0,4,NaN,1.63,-5.57159090909091
17,2,1977,3,1977.04691780822,1977.04657534247,258,0,4.3,NaN,1.75,-4.97159090909091
17,2,1977,4,1977.04703196347,1977.04657534247,172,1,4.3,NaN,1.47,-4.77159090909091
17,2,1977,5,1977.04714611872,1977.04657534247,128,1,4.3,NaN,1.27,-4.37159090909091
17,2,1977,6,1977.04726027397,1977.04657534247,284,0,5.1,NaN,1.01,-3.57159090909091
17,2,1977,7,1977.04737442922,1977.04657534247,386,0,5.3,NaN,1,-2.87159090909091
17,2,1977,8,1977.04748858447,1977.04657534247,344,0,5.1,NaN,1,-3.07159090909091
17,2,1977,9,1977.04760273973,1977.04657534247,264,0,5,NaN,1.06,-3.57159090909091
17,2,1977,10,1977.04771689498,1977.04657534247,214,1,4.8,NaN,1.06,-3.67159090909091
17,2,1977,11,1977.04783105023,1977.04657534247,NaN,0,4.5,NaN,1,-3.57159090909091
17,2,1977,12,1977.04794520548,1977.04657534247,NaN,0,3.6,NaN,1.01,-3.17159090909091
17,2,1977,13,1977.04805936073,1977.04657534247,NaN,0,3,NaN,1.03,-3.07159090909091
17,2,1977,14,1977.04817351598,1977.04657534247,NaN,0,3.4,NaN,1.13,-3.07159090909091
17,2,1977,15,1977.04828767123,1977.04657534247,435,0,4.3,NaN,1.11,-3.37159090909091
17,2,1977,16,1977.04840182648,1977.04657534247,435,0,4.3,NaN,1,-3.57159090909091
17,2,1977,17,1977.04851598174,1977.04657534247,NaN,0,3.5,NaN,1,-3.07159090909091
17,2,1977,18,1977.04863013699,1977.04657534247,216,1,3.1,NaN,1,-2.57159090909091
17,2,1977,19,1977.04874429224,1977.04657534247,176,1,3,NaN,3.87,-2.67159090909091
17,2,1977,20,1977.04885844749,1977.04657534247,122,1,2.8,NaN,4.02,-3.07159090909091
17,2,1977,21,1977.04897260274,1977.04657534247,53,1,2.5,NaN,2.81,-3.07159090909091
17,2,1977,22,1977.04908675799,1977.04657534247,36,1,2.3,NaN,8.51,-3.37159090909091
17,2,1977,23,1977.04920091324,1977.04657534247,76,1,1.6,NaN,12.52,-4.17159090909091
18,3,1977,0,1977.04931506849,1977.04931506849,104,1,1.9,NaN,6.89,-5.48484848484849
18,3,1977,1,1977.04942922374,1977.04931506849,102,1,2.8,NaN,1.24,-5.68484848484849
18,3,1977,2,1977.049543379,1977.04931506849,93,1,3,NaN,1,-5.98484848484849
18,3,1977,3,1977.04965753425,1977.04931506849,80,1,2.2,NaN,4.69,-5.68484848484849
18,3,1977,4,1977.0497716895,1977.04931506849,72,1,1.6,NaN,9.59,-5.38484848484849
18,3,1977,5,1977.04988584475,1977.04931506849,66,1,1.5,NaN,16.39,-5.58484848484849
18,3,1977,6,1977.05,1977.04931506849,66,1,2.1,NaN,19.3,-6.28484848484849
18,3,1977,7,1977.05011415525,1977.04931506849,74,1,3.6,NaN,19.7,-7.28484848484849
18,3,1977,8,1977.0502283105,1977.04931506849,80,1,4.6,NaN,24.56,-7.68484848484849
18,3,1977,9,1977.05034246575,1977.04931506849,86,1,3.6,NaN,31.2,-7.28484848484849
18,3,1977,10,1977.050456621,1977.04931506849,88,1,1.9,NaN,40.55,-5.58484848484849
18,3,1977,11,1977.05057077626,1977.04931506849,87,1,1.4,NaN,48.33,-3.48484848484849
18,3,1977,12,1977.05068493151,1977.04931506849,94,1,2,NaN,53.43,-2.38484848484849
18,3,1977,13,1977.05079908676,1977.04931506849,94,1,3.8,NaN,53.19,-2.98484848484849
18,3,1977,14,1977.05091324201,1977.04931506849,96,1,4.6,NaN,52.86,-4.18484848484849
18,3,1977,15,1977.05102739726,1977.04931506849,107,1,4.3,NaN,54.13,-4.48484848484849
18,3,1977,16,1977.05114155251,1977.04931506849,104,1,4.5,NaN,56.84,-4.48484848484849
18,3,1977,17,1977.05125570776,1977.04931506849,92,1,5.2,NaN,60.03,-4.88484848484849
18,3,1977,18,1977.05136986301,1977.04931506849,91,1,5.4,NaN,60.51,-5.18484848484849
18,3,1977,19,1977.05148401826,1977.04931506849,92,1,5.3,NaN,60.73,-4.98484848484849
18,3,1977,20,1977.05159817352,1977.04931506849,98,1,5.1,NaN,61.2,-4.68484848484849
18,3,1977,21,1977.05171232877,1977.04931506849,97,1,5,NaN,62.28,-4.48484848484849
18,3,1977,22,1977.05182648402,1977.04931506849,85,1,4.5,NaN,62.6,-4.28484848484849
18,3,1977,23,1977.05194063927,1977.04931506849,75,1,3.4,NaN,62.41,-3.68484848484849
19,4,1977,0,1977.05205479452,1977.05205479452,66,1,3,NaN,63.21,-2.46742424242424
19,4,1977,1,1977.05216894977,1977.05205479452,65,1,2.3,NaN,66.24,-1.96742424242424
19,4,1977,2,1977.05228310502,1977.05205479452,63,1,1.5,NaN,70.79,-1.46742424242424
19,4,1977,3,1977.05239726027,1977.05205479452,62,1,1.8,NaN,73.76,-0.767424242424243
19,4,1977,4,1977.05251141553,1977.05205479452,60,1,2.4,NaN,74.16,-0.0674242424242428
19,4,1977,5,1977.05262557078,1977.05205479452,55,1,3.5,NaN,73.4,0.332575757575757
19,4,1977,6,1977.05273972603,1977.05205479452,36,1,4,NaN,72.18,0.132575757575757
19,4,1977,7,1977.05285388128,1977.05205479452,19,1,4.1,NaN,69.32,-0.0674242424242428
19,4,1977,8,1977.05296803653,1977.05205479452,16,1,5.1,NaN,56.33,0.332575757575757
19,4,1977,9,1977.05308219178,1977.05205479452,15,1,5,NaN,44.88,0.932575757575757
19,4,1977,10,1977.05319634703,1977.05205479452,14,1,3.3,NaN,47.35,1.53257575757576
19,4,1977,11,1977.05331050228,1977.05205479452,14,1,2.3,NaN,48.72,2.23257575757576
19,4,1977,12,1977.05342465753,1977.05205479452,26,1,2.1,NaN,50.92,2.33257575757576
19,4,1977,13,1977.05353881279,1977.05205479452,54,1,3.1,NaN,42.04,1.93257575757576
19,4,1977,14,1977.05365296804,1977.05205479452,62,1,4.2,NaN,31.04,1.53257575757576
19,4,1977,15,1977.05376712329,1977.05205479452,49,1,4.3,NaN,21.17,1.03257575757576
19,4,1977,16,1977.05388127854,1977.05205479452,66,1,3.8,NaN,5.21,0.632575757575757
19,4,1977,17,1977.05399543379,1977.05205479452,74,1,3.5,NaN,1.02,0.532575757575757
19,4,1977,18,1977.05410958904,1977.05205479452,68,1,3.6,NaN,1.55,0.432575757575757
19,4,1977,19,1977.05422374429,1977.05205479452,85,1,4.6,NaN,2.18,0.432575757575757
19,4,1977,20,1977.05433789954,1977.05205479452,87,0,6.2,NaN,1.94,0.232575757575757
19,4,1977,21,1977.05445205479,1977.05205479452,62,0,7.9,NaN,4.3,-0.567424242424243
19,4,1977,22,1977.05456621005,1977.05205479452,54,0,8.4,NaN,10.14,-1.06742424242424
19,4,1977,23,1977.0546803653,1977.05205479452,53,0,7,NaN,28.93,-1.06742424242424
20,5,1977,0,1977.05479452055,1977.05479452055,55,0,5.9,NaN,49.35,-1.4344696969697
20,5,1977,1,1977.0549086758,1977.05479452055,52,1,5.3,NaN,39.76,-1.4344696969697
20,5,1977,2,1977.05502283105,1977.05479452055,51,1,4.5,NaN,14.9,-1.4344696969697
20,5,1977,3,1977.0551369863,1977.05479452055,110,1,5.2,NaN,5.16,-1.4344696969697
20,5,1977,4,1977.05525114155,1977.05479452055,240,1,5.1,NaN,4.57,-1.2344696969697
20,5,1977,5,1977.0553652968,1977.05479452055,283,0,3.3,NaN,2.58,-1.3344696969697
20,5,1977,6,1977.05547945205,1977.05479452055,252,0,3.3,NaN,1.47,-1.7344696969697
20,5,1977,7,1977.05559360731,1977.05479452055,161,1,4.4,NaN,1.04,-2.1344696969697
20,5,1977,8,1977.05570776256,1977.05479452055,61,1,4.5,NaN,7.06,-2.0344696969697
20,5,1977,9,1977.05582191781,1977.05479452055,54,1,3.6,NaN,15.08,-1.5344696969697
20,5,1977,10,1977.05593607306,1977.05479452055,58,1,3.1,NaN,30.34,-0.734469696969698
20,5,1977,11,1977.05605022831,1977.05479452055,57,1,2.3,NaN,26.03,-0.0344696969696985
20,5,1977,12,1977.05616438356,1977.05479452055,142,1,1.8,NaN,6.51,0.365530303030302
20,5,1977,13,1977.05627853881,1977.05479452055,129,1,3,NaN,27.7,0.565530303030302
20,5,1977,14,1977.05639269406,1977.05479452055,106,1,3.8,NaN,54.19,0.365530303030302
20,5,1977,15,1977.05650684932,1977.05479452055,92,1,4.7,NaN,60.99,0.465530303030302
20,5,1977,16,1977.05662100457,1977.05479452055,83,1,5.3,NaN,65.06,0.965530303030302
20,5,1977,17,1977.05673515982,1977.05479452055,76,1,5.3,NaN,69.34,1.4655303030303
20,5,1977,18,1977.05684931507,1977.05479452055,74,0,5.7,NaN,73.54,1.5655303030303
20,5,1977,19,1977.05696347032,1977.05479452055,75,0,5.9,NaN,74.31,1.4655303030303
20,5,1977,20,1977.05707762557,1977.05479452055,78,0,5.7,NaN,76.37,1.6655303030303
20,5,1977,21,1977.05719178082,1977.05479452055,73,0,6,NaN,78.9,1.8655303030303
20,5,1977,22,1977.05730593607,1977.05479452055,66,0,5.9,NaN,79.82,1.7655303030303
20,5,1977,23,1977.05742009132,1977.05479452055,62,1,5,NaN,77.41,0.965530303030302
21,6,1977,0,1977.05753424658,1977.05753424658,59,1,4.5,NaN,74.82,0.709469696969697
21,6,1977,1,1977.05764840183,1977.05753424658,55,1,5.1,NaN,73.6,1.2094696969697
21,6,1977,2,1977.05776255708,1977.05753424658,50,1,5,NaN,68.54,2.0094696969697
21,6,1977,3,1977.05787671233,1977.05753424658,50,1,3.6,NaN,64.65,2.1094696969697
21,6,1977,4,1977.05799086758,1977.05753424658,50,1,2.5,NaN,65.2,2.0094696969697
21,6,1977,5,1977.05810502283,1977.05753424658,52,1,1.8,NaN,67.09,1.9094696969697
21,6,1977,6,1977.05821917808,1977.05753424658,58,1,2,NaN,68.85,1.8094696969697
21,6,1977,7,1977.05833333333,1977.05753424658,64,1,3.2,NaN,65.95,1.9094696969697
21,6,1977,8,1977.05844748858,1977.05753424658,67,1,4.6,NaN,62.21,2.0094696969697
21,6,1977,9,1977.05856164384,1977.05753424658,82,1,4.5,NaN,62.25,2.7094696969697
21,6,1977,10,1977.05867579909,1977.05753424658,81,1,3.8,NaN,61.86,3.5094696969697
21,6,1977,11,1977.05878995434,1977.05753424658,80,1,3.7,NaN,62.19,3.7094696969697
21,6,1977,12,1977.05890410959,1977.05753424658,88,1,3.6,NaN,65.81,4.1094696969697
21,6,1977,13,1977.05901826484,1977.05753424658,87,1,3.8,NaN,67.08,4.5094696969697
21,6,1977,14,1977.05913242009,1977.05753424658,82,1,3.3,NaN,65.43,4.1094696969697
21,6,1977,15,1977.05924657534,1977.05753424658,70,1,3.5,NaN,68.1,3.5094696969697
21,6,1977,16,1977.05936073059,1977.05753424658,59,1,3.4,NaN,72.25,3.4094696969697
21,6,1977,17,1977.05947488584,1977.05753424658,54,1,2.2,NaN,73.31,3.3094696969697
21,6,1977,18,1977.0595890411,1977.05753424658,53,1,2,NaN,74.78,3.5094696969697
21,6,1977,19,1977.05970319635,1977.05753424658,51,1,2,NaN,74.95,3.8094696969697
21,6,1977,20,1977.0598173516,1977.05753424658,52,1,1.8,NaN,74.11,3.8094696969697
21,6,1977,21,1977.05993150685,1977.05753424658,52,1,1.5,NaN,73.82,3.5094696969697
21,6,1977,22,1977.0600456621,1977.05753424658,46,1,1.3,NaN,72.83,3.5094696969697
21,6,1977,23,1977.06015981735,1977.05753424658,41,1,1.5,NaN,73.94,3.5094696969697
22,7,1977,0,1977.0602739726,1977.0602739726,41,1,1.3,NaN,75.38,2.31931818181818
22,7,1977,1,1977.06038812785,1977.0602739726,39,1,1.2,NaN,76.07,2.11931818181818
22,7,1977,2,1977.06050228311,1977.0602739726,34,1,2.2,NaN,76.18,2.21931818181818
22,7,1977,3,1977.06061643836,1977.0602739726,31,1,3,NaN,75.96,2.61931818181818
22,7,1977,4,1977.06073059361,1977.0602739726,33,1,2.6,NaN,75.94,2.71931818181818
22,7,1977,5,1977.06084474886,1977.0602739726,37,1,2.1,NaN,74.96,3.11931818181818
22,7,1977,6,1977.06095890411,1977.0602739726,35,1,2.9,NaN,74.89,3.91931818181818
22,7,1977,7,1977.06107305936,1977.0602739726,34,1,4.1,NaN,73.24,3.51931818181818
22,7,1977,8,1977.06118721461,1977.0602739726,36,1,4.5,NaN,68.11,3.01931818181818
22,7,1977,9,1977.06130136986,1977.0602739726,40,1,4,NaN,65.49,3.71931818181818
22,7,1977,10,1977.06141552511,1977.0602739726,40,1,3.5,NaN,65.46,4.51931818181818
22,7,1977,11,1977.06152968037,1977.0602739726,37,1,3.8,NaN,63.04,4.31931818181818
22,7,1977,12,1977.06164383562,1977.0602739726,42,1,3.7,NaN,61.13,4.31931818181818
22,7,1977,13,1977.06175799087,1977.0602739726,53,1,3.8,NaN,61.81,4.91931818181818
22,7,1977,14,1977.06187214612,1977.0602739726,63,1,4.9,NaN,62.35,5.01931818181818
22,7,1977,15,1977.06198630137,1977.0602739726,63,1,5.2,NaN,63.72,5.01931818181818
22,7,1977,16,1977.06210045662,1977.0602739726,63,1,5.4,NaN,64.19,4.81931818181818
22,7,1977,17,1977.06221461187,1977.0602739726,60,1,4.8,NaN,65.65,4.51931818181818
22,7,1977,18,1977.06232876712,1977.0602739726,59,1,3.3,NaN,69.54,4.41931818181818
22,7,1977,19,1977.06244292237,1977.0602739726,62,1,2.5,NaN,72.88,4.11931818181818
22,7,1977,20,1977.06255707763,1977.0602739726,64,1,2.8,NaN,75.15,4.31931818181818
22,7,1977,21,1977.06267123288,1977.0602739726,62,1,4,NaN,75.64,4.51931818181818
22,7,1977,22,1977.06278538813,1977.0602739726,57,1,4.6,NaN,77.29,4.41931818181818
22,7,1977,23,1977.06289954338,1977.0602739726,52,0,5.6,NaN,79.67,4.31931818181818
23,1,1977,0,1977.06301369863,1977.06301369863,58,1,5.4,NaN,80.29,4.02007575757576
23,1,1977,1,1977.06312785388,1977.06301369863,55,0,5.9,NaN,81.07,4.32007575757576
23,1,1977,2,1977.06324200913,1977.06301369863,53,0,6.4,NaN,81.8,4.92007575757576
23,1,1977,3,1977.06335616438,1977.06301369863,54,1,5.3,NaN,83.49,5.12007575757576
23,1,1977,4,1977.06347031963,1977.06301369863,54,1,5.3,NaN,85.44,4.82007575757576
23,1,1977,5,1977.06358447489,1977.06301369863,53,0,6.1,NaN,85.07,4.62007575757576
23,1,1977,6,1977.06369863014,1977.06301369863,52,0,5.8,NaN,85.67,4.62007575757576
23,1,1977,7,1977.06381278539,1977.06301369863,53,1,4.3,NaN,83.91,4.62007575757576
23,1,1977,8,1977.06392694064,1977.06301369863,54,1,4.3,NaN,80.17,4.42007575757576
23,1,1977,9,1977.06404109589,1977.06301369863,53,1,5.3,NaN,79.19,4.22007575757576
23,1,1977,10,1977.06415525114,1977.06301369863,57,1,5.4,NaN,77.78,3.72007575757576
23,1,1977,11,1977.06426940639,1977.06301369863,73,1,4.9,NaN,75.21,3.72007575757576
23,1,1977,12,1977.06438356164,1977.06301369863,98,1,3.9,NaN,71.28,4.42007575757576
23,1,1977,13,1977.06449771689,1977.06301369863,117,1,2.5,NaN,70.99,5.32007575757576
23,1,1977,14,1977.06461187215,1977.06301369863,117,1,1.8,NaN,74.33,4.42007575757576
23,1,1977,15,1977.0647260274,1977.06301369863,108,1,3.3,NaN,74.24,4.22007575757576
23,1,1977,16,1977.06484018265,1977.06301369863,103,1,4.5,NaN,73.43,4.72007575757576
23,1,1977,17,1977.0649543379,1977.06301369863,93,1,3.8,NaN,74.98,4.32007575757576
23,1,1977,18,1977.06506849315,1977.06301369863,86,1,3.4,NaN,76.13,4.32007575757576
23,1,1977,19,1977.0651826484,1977.06301369863,88,1,2.9,NaN,77.17,4.52007575757576
23,1,1977,20,1977.06529680365,1977.06301369863,87,1,2.5,NaN,77.77,4.42007575757576
23,1,1977,21,1977.0654109589,1977.06301369863,85,1,2.5,NaN,76.28,4.12007575757576
23,1,1977,22,1977.06552511416,1977.06301369863,77,1,2.9,NaN,74.96,3.92007575757576
